State,Product Category,Sales Channel,Month,Year,Quantity Sold,Unit Price,Revenue,Expense,Profit
Punjab,Alloys,Online,Jan,2022,274.54,682.8254999999999,187462.91277,117075.98285965456,70386.92991034544
West Bengal,Tyres,Distributor,Sep,2022,929.62,665.3534999999999,618525.9206699999,405040.26633715455,213485.65433284536
Uttar Pradesh,Tubes,Retail,Jan,2022,395.38,851.6340000000001,336719.05092000007,210887.03688655456,125832.0140334455
Maharashtra,Tyres,Retail,Mar,2022,186.56,249.1545,46482.26352,38382.832318754554,8099.431201245447
Tamil Nadu,Batteries,Retail,Jan,2022,452.62,170.13150000000002,77004.91953000001,49735.50956095455,27269.40996904546
Rajasthan,Tyres,Online,Mar,2022,541.6600000000001,987.9765,535147.3509900001,509282.32297405467,25865.028015945398
Karnataka,Tyres,Distributor,May,2022,483.36,221.0565,106849.86984,75120.18382555453,31729.68601444547
Haryana,Tubes,Distributor,Mar,2022,418.70000000000005,897.7605,375892.32135000004,249194.40389005456,126697.91745994549
Uttar Pradesh,Tubes,Retail,Jan,2022,926.44,418.8765,388063.94466000004,283393.6594007546,104670.28525924543
West Bengal,Tubes,Distributor,May,2022,445.20000000000005,663.7575,295504.83900000004,225127.56224995456,70377.27675004548
Karnataka,Brakes,Distributor,Jan,2022,379.48,421.764,160051.00272000002,145234.87506865457,14816.12765134545
Punjab,Tyres,Retail,Jan,2022,175.96,675.5175,118864.05930000001,78354.41368525455,40509.64561474546
Karnataka,Alloys,Online,May,2022,310.58000000000004,612.843,190336.77894000002,180745.32560575457,9591.453334245452
Uttar Pradesh,Batteries,Retail,Oct,2022,461.1,545.0865,251339.38515000002,198895.35039445458,52444.034755545435
West Bengal,Tyres,Online,May,2022,419.76000000000005,532.35,223459.23600000003,156191.3255351546,67267.91046484542
Gujarat,Brakes,Distributor,Dec,2022,980.5,967.5435000000001,948676.4017500001,671174.9341151546,277501.4676348455
Tamil Nadu,Tyres,Online,Jan,2022,78.44,575.9565,45178.02786,34742.94089365455,10435.08696634545
Karnataka,Alloys,Distributor,Apr,2022,959.3000000000001,399.3465,383093.09745,344541.9529700545,38551.14447994548
Uttar Pradesh,Tyres,Retail,Oct,2022,753.6600000000001,312.99449999999996,235891.43487,163867.04856355456,72024.38630644543
Maharashtra,Suspension,Retail,Mar,2022,103.88000000000001,273.24150000000003,28384.327020000004,27375.72287815455,1008.6041418454552
Punjab,Brakes,Distributor,Nov,2022,782.2800000000001,631.6485000000001,494125.9885800002,458676.3350198548,35449.65356014535
Punjab,Batteries,Retail,May,2022,118.72,1047.0495,124305.71664000001,99325.40620255454,24980.31043744547
Uttar Pradesh,Suspension,Distributor,Nov,2022,867.08,397.887,344999.85996000003,262625.34863545455,82374.51132454548
Gujarat,Tubes,Retail,Oct,2022,513.0400000000001,303.36600000000004,155638.89264000003,146572.7121986546,9066.180441345437
Tamil Nadu,Suspension,Online,Nov,2022,85.86,547.4805,47006.67573,39640.915096454555,7365.7606335454475
Uttar Pradesh,Batteries,Distributor,Nov,2022,557.5600000000001,551.1030000000001,307272.98868000007,252463.25472775465,54809.73395224541
Tamil Nadu,Batteries,Retail,Nov,2022,71.02000000000001,382.872,27191.569440000007,23804.00726635455,3387.562173645456
Tamil Nadu,Batteries,Retail,Dec,2022,257.58000000000004,610.0605,157139.38359000004,124365.17757175458,32774.20601824546
Tamil Nadu,Brakes,Online,Feb,2022,287.26,633.8639999999999,182083.77263999998,122717.94124465453,59365.83139534545
Haryana,Alloys,Distributor,May,2022,1002.7600000000001,420.97650000000004,422138.3951400001,272371.70420965465,149766.69093034544
West Bengal,Alloys,Retail,Mar,2022,733.52,457.77900000000005,335790.05208000005,240292.5365093546,95497.51557064545
Karnataka,Brakes,Online,Mar,2022,982.62,602.616,592142.53392,536878.0510955547,55264.48282444524
Delhi,Batteries,Retail,Mar,2022,110.24000000000001,252.567,27842.986080000002,24393.469540454545,3449.516539545457
Karnataka,Brakes,Distributor,Dec,2022,421.88,490.5495,206953.02306,169059.1061930546,37893.916866945394
Karnataka,Alloys,Retail,Apr,2022,937.0400000000001,323.36850000000004,303009.21924000006,260653.78711345466,42355.432126545405
Tamil Nadu,Brakes,Retail,May,2022,399.62,203.385,81276.7137,73666.76765575455,7609.946044245444
Rajasthan,Brakes,Online,Jul,2022,665.6800000000001,943.6455000000001,628165.9364400001,514278.2905940546,113887.64584594546
Maharashtra,Batteries,Retail,Sep,2022,331.78000000000003,198.975,66015.9255,46585.04641855455,19430.879081445448
Delhi,Tyres,Distributor,Aug,2022,134.62,675.024,90871.73088,82590.55401325454,8281.17686674546
Gujarat,Batteries,Online,Jan,2022,1018.6600000000001,480.34350000000006,489306.7097100001,420238.4859065547,69068.2238034454
Rajasthan,Tubes,Distributor,Feb,2022,549.08,489.0375,268520.71050000004,197308.59760375458,71212.11289624547
Punjab,Tubes,Online,Jul,2022,59.36,703.4159999999999,41754.77376,36881.73778885455,4873.035971145444
Uttar Pradesh,Alloys,Distributor,Nov,2022,142.04000000000002,130.074,18475.710960000004,12626.452560554551,5849.258399445453
Punjab,Alloys,Retail,Jul,2022,632.82,712.5615,450923.1684300001,393102.4601750547,57820.708254945406
Rajasthan,Tubes,Online,Sep,2022,1002.7600000000001,877.4850000000001,879906.8586000003,652209.1038107548,227697.75478924543
Tamil Nadu,Tyres,Distributor,Feb,2022,842.7,884.73,745561.971,558338.5750706545,187223.3959293455
Gujarat,Alloys,Online,Aug,2022,178.08,358.323,63810.15984,53792.33156515456,10017.828274845437
Gujarat,Tubes,Distributor,Dec,2022,1041.98,836.2725,871379.21955,652466.3078711546,218912.9116788454
Punjab,Suspension,Online,Sep,2022,108.12,383.271,41439.26052,39778.275546254554,1660.9849737454497
West Bengal,Brakes,Retail,Jun,2022,957.1800000000001,841.869,805820.16942,531182.7855755546,274637.38384444546
West Bengal,Batteries,Retail,Nov,2022,219.42000000000002,565.6245000000001,124109.32779000004,116723.10108985458,7386.22670014546
Uttar Pradesh,Suspension,Retail,Feb,2022,187.62,277.09499999999997,51988.563899999994,41214.599041154535,10773.964858845458
Rajasthan,Suspension,Distributor,Nov,2022,273.48,358.9005,98152.10874000001,79823.11123375455,18328.99750624546
Rajasthan,Tyres,Retail,Jan,2022,303.16,485.415,147158.4114,102510.16933375456,44648.24206624545
Gujarat,Tyres,Distributor,Apr,2022,346.62,894.0120000000001,309882.43944000005,301477.50309475453,8404.936345245515
Haryana,Brakes,Retail,Jan,2022,520.46,956.046,497583.70116000006,431497.36551895464,66086.33564104541
Tamil Nadu,Brakes,Online,Dec,2022,905.24,122.3775,110781.00809999999,104976.61595485455,5804.392145145437
Karnataka,Brakes,Online,Jul,2022,956.12,875.2275,836822.5173,667417.6179623544,169404.8993376455
Karnataka,Alloys,Distributor,Dec,2022,87.98,628.698,55312.85004,47172.85789105454,8139.992148945457
Delhi,Alloys,Online,Apr,2022,452.62,785.5889999999999,355573.29318,233406.01128475455,122167.28189524543
Gujarat,Suspension,Retail,Apr,2022,414.46000000000004,234.35999999999999,97132.8456,91543.51599625456,5589.329603745442
Punjab,Batteries,Online,Aug,2022,736.7,796.9185000000001,587089.8589500001,415887.66072295466,171202.19822704548
Haryana,Suspension,Distributor,Jun,2022,845.88,733.4565,620416.18422,422640.75761545455,197775.4266045455
West Bengal,Suspension,Retail,Mar,2022,778.0400000000001,897.015,697913.5506000001,533052.0891095547,164861.46149044542
Rajasthan,Alloys,Online,Jun,2022,796.0600000000001,595.3815,473959.39689,300931.6380323546,173027.75885764539
Uttar Pradesh,Suspension,Online,Jan,2022,923.26,802.4415,740862.13929,479966.7461828546,260895.39310714538
Tamil Nadu,Alloys,Distributor,Sep,2022,361.46000000000004,833.5845,301307.45337000006,193621.39466335461,107686.05870664545
Delhi,Tyres,Online,Apr,2022,877.6800000000001,377.81100000000004,331597.15848000004,247444.45101895457,84152.70746104547
Maharashtra,Suspension,Distributor,Jun,2022,171.72,786.849,135117.71028,113235.53050405455,21882.17977594545
Maharashtra,Brakes,Online,Aug,2022,380.54,554.8725000000001,211151.18115000005,181010.0843762546,30141.096773745434
Haryana,Brakes,Online,May,2022,855.4200000000001,232.57500000000002,198949.30650000004,157646.17469245457,41303.13180754546
Karnataka,Suspension,Online,Sep,2022,859.6600000000001,134.46300000000002,115592.46258000004,82364.97885295456,33227.483727045474
Maharashtra,Alloys,Online,Jan,2022,835.2800000000001,900.249,751959.9847200001,694156.8551870546,57803.12953294546
Karnataka,Brakes,Online,Jan,2022,589.36,669.018,394292.44848,291182.9782142546,103109.47026574542
Tamil Nadu,Alloys,Distributor,Mar,2022,215.18,553.1505,119026.92459,88335.88238455456,30691.04220544544
Karnataka,Brakes,Online,Jan,2022,365.70000000000005,793.1385,290050.74945000006,231061.5749513546,58989.17449864547
Delhi,Brakes,Retail,Jul,2022,1047.28,670.383,702078.7082400001,550229.7573641546,151848.9508758455
Gujarat,Alloys,Distributor,Oct,2022,903.12,879.0495000000001,793887.1844400001,719412.1822679547,74475.00217204541
Punjab,Batteries,Online,May,2022,234.26000000000002,1019.4765,238822.56489,148044.6884225546,90777.8764674454
West Bengal,Suspension,Retail,Dec,2022,607.38,446.124,270966.79512,176403.5454392546,94563.24968074542
Punjab,Batteries,Distributor,Apr,2022,917.96,234.297,215075.27412000002,206592.8319050546,8482.442214945419
West Bengal,Batteries,Online,Dec,2022,924.32,597.6285,552399.9751200001,358649.69197975454,193750.28314024553
Delhi,Tyres,Distributor,May,2022,679.46,929.9325,631851.93645,557272.6157930546,74579.32065694546
Gujarat,Batteries,Online,Jan,2022,752.6,822.2865,618852.8199,543995.9292860545,74856.89061394555
Tamil Nadu,Batteries,Retail,Apr,2022,804.5400000000001,1031.646,830000.4728400001,783240.4605236546,46760.01231634547
Uttar Pradesh,Alloys,Retail,Aug,2022,336.02000000000004,314.04449999999997,105525.23289,102787.32058015456,2737.912309845444
Delhi,Tyres,Retail,Mar,2022,981.5600000000001,738.0765,724466.3693400001,459254.91805285454,265211.45128714555
Karnataka,Tyres,Retail,Sep,2022,68.9,979.3560000000001,67477.62840000002,46093.80683965456,21383.82156034546
Punjab,Tyres,Retail,Nov,2022,143.1,970.1370000000001,138826.6047,87493.74429055453,51332.860409445464
Rajasthan,Tubes,Retail,Jan,2022,718.6800000000001,795.816,571937.0428800001,393167.80440505466,178769.23847494542
Uttar Pradesh,Alloys,Online,Dec,2022,942.34,1022.6475,963681.6451500001,923600.2792640546,40081.3658859455
Tamil Nadu,Tubes,Retail,Aug,2022,681.58,809.088,551458.19904,351711.87726655457,199746.3217734454
Uttar Pradesh,Brakes,Distributor,Oct,2022,478.06,598.6995000000001,286214.28297,243384.92353435454,42829.359435645456
Delhi,Batteries,Distributor,Jan,2022,609.5,668.472,407433.684,285577.6928453546,121855.9911546454
Maharashtra,Brakes,Online,May,2022,251.22,559.6080000000001,140584.72176000001,131733.78271915455,8850.939040845464
Maharashtra,Brakes,Retail,May,2022,233.20000000000002,426.1845,99386.22540000001,87388.17323545454,11998.052164545472
Haryana,Suspension,Retail,Sep,2022,437.78000000000003,645.939,282779.17542,256716.47626675456,26062.699153245427
Karnataka,Alloys,Distributor,Jun,2022,598.9,852.2325,510402.04425,374078.9091341546,136323.13511584536
Uttar Pradesh,Tubes,Online,Jan,2022,817.26,596.5575,487542.58245,376318.3132157545,111224.26923424547
Haryana,Alloys,Distributor,Dec,2022,166.42000000000002,325.14300000000003,54110.29806000001,33916.15296175455,20194.145098245455
Tamil Nadu,Brakes,Online,Mar,2022,232.14000000000001,1040.8754999999999,241628.83857,149347.31991565452,92281.51865434548
West Bengal,Brakes,Distributor,Jun,2022,879.8000000000001,604.842,532139.9916000001,509009.9521739546,23130.039426045492
Maharashtra,Brakes,Online,Oct,2022,835.2800000000001,171.1815,142984.48332000003,88853.35136665456,54131.131953345466
Haryana,Tyres,Retail,Nov,2022,82.68,829.9935,68623.86258000002,52352.88988945456,16270.972690545459
Tamil Nadu,Alloys,Distributor,Feb,2022,311.64000000000004,558.39,174016.6596,143974.94660305456,30041.712996945455
Rajasthan,Batteries,Online,Oct,2022,844.82,1034.964,874358.28648,782517.9482261547,91840.33825384534
West Bengal,Tubes,Distributor,Jul,2022,1028.2,422.86650000000003,434791.33530000004,350601.9080768546,84189.42722314544
Haryana,Tubes,Online,Feb,2022,663.5600000000001,330.645,219402.7962,144328.86012385454,75073.93607614547
Haryana,Tubes,Distributor,Jun,2022,202.46,385.665,78081.73590000001,72260.14712575455,5821.588774245465
Maharashtra,Tyres,Distributor,Sep,2022,206.70000000000002,325.7625,67335.10875,42634.88453995455,24700.224210045446
Punjab,Tyres,Retail,May,2022,799.24,965.2755,771486.79062,489322.2859421546,282164.5046778454
Maharashtra,Batteries,Distributor,Dec,2022,474.88,468.1845,222331.45536,191874.91535395457,30456.540006045427
Rajasthan,Alloys,Retail,Jan,2022,200.34,1008.8085,202104.69489,183041.2123226546,19063.482567345403
Maharashtra,Tyres,Retail,Sep,2022,1047.28,661.1850000000001,692445.8268,673147.4815325546,19298.34526744543
Maharashtra,Batteries,Retail,Apr,2022,390.08000000000004,997.773,389211.2918400001,306114.0086663546,83097.2831736455
Tamil Nadu,Batteries,Distributor,Apr,2022,947.6400000000001,1039.7835,985340.4359400001,872990.6457896547,112349.79015034542
West Bengal,Tyres,Online,Aug,2022,870.26,323.925,281898.9705,270018.2916425546,11880.678857445368
Maharashtra,Tyres,Online,Jan,2022,661.44,322.8855,213569.38512,195938.52398695456,17630.86113304543
Uttar Pradesh,Batteries,Retail,May,2022,439.90000000000003,322.98,142078.90200000003,96846.44100265455,45232.46099734548
Uttar Pradesh,Brakes,Retail,Jun,2022,283.02000000000004,139.71300000000002,39541.57326000001,38082.34057195456,1459.2326880454493
Tamil Nadu,Batteries,Retail,Feb,2022,993.22,435.86550000000005,432910.33191000007,276565.76056075457,156344.5713492455
West Bengal,Suspension,Distributor,Aug,2022,101.76,309.4245,31487.037120000005,25341.809204054545,6145.227915945459
Punjab,Alloys,Online,Mar,2022,73.14,1045.191,76445.26974,52035.477426254554,24409.79231374545
West Bengal,Alloys,Online,Dec,2022,571.34,591.9060000000001,338179.57404000004,268877.3469950546,69302.22704494541
West Bengal,Tubes,Distributor,Dec,2022,205.64000000000001,250.4355,51499.55622,46973.15675305455,4526.399466945448
Gujarat,Brakes,Retail,Feb,2022,879.8000000000001,316.512,278467.2576,225998.26838275453,52468.989217245486
Haryana,Batteries,Distributor,Oct,2022,400.68,950.7015,380927.07702,353529.18055015453,27397.896469845495
Maharashtra,Suspension,Distributor,May,2022,334.96000000000004,934.1955,312918.12468000007,223344.94872775464,89573.17595224542
Karnataka,Alloys,Distributor,May,2022,625.4,944.8635,590917.6329,568765.5423878544,22152.090512145543
Rajasthan,Tubes,Online,Aug,2022,403.86,138.474,55924.109639999995,41194.99577215455,14729.113867845444
Maharashtra,Tyres,Online,May,2022,621.1600000000001,625.5585,388571.91786000005,252322.58121085458,136249.33664914547
Karnataka,Suspension,Online,Apr,2022,183.38,457.19100000000003,83839.68558,59663.78576425455,24175.899815745455
West Bengal,Tubes,Distributor,May,2022,1007.0,151.1055,152163.2385,123252.72071575456,28910.517784245443
West Bengal,Batteries,Online,Dec,2022,91.16000000000001,313.06800000000004,28539.278880000005,24666.92941105455,3872.3494689454565
Gujarat,Tyres,Distributor,May,2022,680.52,163.13850000000002,111019.01202000001,103945.74767515456,7073.264344845447
Haryana,Batteries,Online,May,2022,389.02000000000004,664.8285,258631.58307000002,236724.84472645452,21906.738343545498
Delhi,Tyres,Retail,Dec,2022,654.02,730.695,477889.1439,389017.2076988546,88871.9362011454
Punjab,Suspension,Retail,Jan,2022,845.88,798.546,675474.09048,544374.2723777547,131099.81810224534
West Bengal,Batteries,Distributor,Jul,2022,408.1,727.2405,296786.84805000003,274419.4318832546,22367.416166745417
Maharashtra,Alloys,Online,Aug,2022,657.2,256.57800000000003,168623.06160000004,124512.99309835458,44110.068501645466
Karnataka,Batteries,Online,May,2022,642.36,764.1060000000001,490831.13016000006,423680.90019025456,67150.2299697455
West Bengal,Alloys,Online,Dec,2022,254.4,765.5445000000001,194754.52080000003,133643.35893385456,61111.16186614547
Tamil Nadu,Batteries,Distributor,Apr,2022,192.92000000000002,937.419,180846.87348,168603.47348755455,12243.399992445455
Gujarat,Tubes,Distributor,Nov,2022,84.80000000000001,885.402,75082.0896,49888.87361515456,25193.215984845447
Uttar Pradesh,Alloys,Online,May,2022,436.72,321.048,140208.08256,132578.92435495456,7629.158205045445
Delhi,Alloys,Retail,Feb,2022,138.86,877.9784999999999,121916.09451000001,111917.07882895455,9999.015681045465
West Bengal,Brakes,Online,Jun,2022,607.38,111.03750000000001,67441.95675,48657.84564145454,18784.111108545454
Karnataka,Batteries,Online,Feb,2022,100.7,413.47950000000003,41637.385650000004,34135.331265854555,7502.054384145449
Karnataka,Suspension,Distributor,Jun,2022,433.54,350.511,151960.53894000003,128643.58529905458,23316.953640945445
Tamil Nadu,Tyres,Distributor,Jun,2022,959.3000000000001,878.6505,842889.4246500001,559936.3102775546,282953.1143724455
Uttar Pradesh,Tyres,Distributor,Jan,2022,546.96,824.1765,450791.57844000007,366550.6347875546,84240.94365244545
Gujarat,Batteries,Online,Jun,2022,289.38,898.9155000000001,260128.16739000002,197533.66835245455,62594.499037545465
Gujarat,Tyres,Online,Feb,2022,407.04,985.7715000000001,401248.43136000005,262799.5769876546,138448.85437234543
Haryana,Batteries,Distributor,Mar,2022,259.7,269.199,69910.9803,62632.763905754546,7278.21639424545
Karnataka,Alloys,Online,Feb,2022,395.38,389.4135,153966.30963,134458.17855415453,19508.13107584548
Karnataka,Batteries,Retail,Jan,2022,1025.02,774.5955,793975.87941,626227.3552424547,167748.52416754537
Haryana,Tyres,Retail,Nov,2022,75.26,691.7610000000001,52061.93286000001,33032.79068335456,19029.14217664545
West Bengal,Tubes,Online,Feb,2022,376.3,1040.6865,391610.32995000004,337457.2283783546,54153.10157164547
Maharashtra,Brakes,Retail,May,2022,810.9000000000001,813.4245000000001,659605.9270500002,438569.41103725473,221036.51601274544
Haryana,Alloys,Distributor,Oct,2022,455.8,467.51250000000005,213092.19750000004,136732.37557225456,76359.82192774548
Delhi,Alloys,Online,Apr,2022,86.92,410.8125,35707.8225,28357.582985354544,7350.239514645458
Maharashtra,Alloys,Distributor,Sep,2022,1055.76,343.623,362783.41848,224334.79917325452,138448.61930674547
West Bengal,Tyres,Retail,Jun,2022,562.86,363.573,204640.69878,200028.79765135454,4611.901128645462
Delhi,Tubes,Online,Dec,2022,156.88,531.5625,83391.525,56454.93697915455,26936.588020845447
Karnataka,Alloys,Distributor,May,2022,992.1600000000001,885.4965000000001,878554.2074400001,637447.3034504546,241106.90398954554
Rajasthan,Batteries,Retail,Dec,2022,899.94,182.84699999999998,164551.32918,142060.4638391546,22490.865340845397
Haryana,Tubes,Online,Jul,2022,75.26,229.10999999999999,17242.8186,16051.923200054542,1190.895399945457
Haryana,Alloys,Online,Aug,2022,456.86,247.7475,113185.92285,87589.69713355455,25596.22571644545
Maharashtra,Batteries,Online,Jun,2022,74.2,964.4985000000001,71565.78870000002,66347.10189745456,5218.6868025454605
Haryana,Suspension,Online,Jul,2022,140.98000000000002,480.7215,67772.11707000001,48582.75709645455,19189.359973545455
Maharashtra,Tyres,Retail,Aug,2022,462.16,399.798,184770.64368,135552.87782905457,49217.765850945434
Uttar Pradesh,Brakes,Online,Jul,2022,1041.98,322.308,335838.48984,233348.73764035458,102489.75219964542
Punjab,Tubes,Retail,Jan,2022,933.86,925.3755,864171.16443,756780.7246448545,107390.43978514546
Maharashtra,Suspension,Retail,Mar,2022,885.1,921.816,815899.3416,643411.8445175546,172487.49708244542
West Bengal,Tyres,Online,Jan,2022,670.98,255.486,171425.99628,118529.82319375454,52896.17308624546
Delhi,Tyres,Distributor,Jul,2022,693.24,838.8870000000001,581550.02388,521020.7489873546,60529.27489264542
Haryana,Suspension,Online,Apr,2022,779.1,606.186,472279.5126,294909.85771255457,177369.65488744545
Haryana,Brakes,Online,Dec,2022,421.88,229.026,96621.48888,60845.04894805455,35776.43993194545
Rajasthan,Tyres,Retail,Jun,2022,929.62,1019.298,947559.80676,648943.8526376545,298615.9541223454
Delhi,Alloys,Distributor,Sep,2022,610.5600000000001,560.0385,341937.10656000004,225777.53098825456,116159.57557174549
Rajasthan,Tyres,Retail,Jun,2022,341.32,678.9090000000001,231725.21988000002,163884.93224755456,67840.28763244546
West Bengal,Suspension,Distributor,May,2022,604.2,294.49350000000004,177932.97270000004,141495.84383635462,36437.12886364543
Delhi,Brakes,Distributor,Jan,2022,932.8000000000001,720.6885000000001,672258.2328000001,494443.33617505466,177814.89662494545
Uttar Pradesh,Tyres,Online,Jun,2022,461.1,858.6899999999999,395941.959,288992.29570765456,106949.66329234542
Tamil Nadu,Brakes,Distributor,Aug,2022,811.96,246.35100000000003,200027.15796000004,157118.90407585455,42908.253884145495
Uttar Pradesh,Tyres,Online,Jan,2022,391.14000000000004,478.78950000000003,187273.72503000003,181539.2809280546,5734.444101945439
Tamil Nadu,Batteries,Distributor,May,2022,227.9,380.625,86744.4375,75341.10464245453,11403.332857545465
